capacity_multiplier,w_gossip,w_rel,program_variant,replicate,mean_overload_excess,mean_user_utility,overflow_rate_slothall,hall_utilization_variance,n_skipped,n_users
0.7,0.3,0.7,108,4,0.4375,-0.002142709462568746,0.925,0.035204475308641965,149,1600
0.7,0.3,0.7,108,5,0.5034722222222221,-0.0055984169408475285,0.85,0.04317772633744856,143,1600
0.7,0.3,0.7,109,1,0.40972222222222215,-0.0025264100765343754,0.85,0.03941615226337448,183,1600
0.7,0.3,0.7,109,2,0.4305555555555555,-0.004201803203613963,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,109,3,0.5069444444444444,-0.0022839143854071152,0.75,0.06963734567901234,167,1600
0.7,0.3,0.7,109,4,0.43402777777777773,-0.0005208926703926408,0.9,0.03587962962962962,149,1600
0.7,0.3,0.7,109,5,0.49999999999999994,-0.005194029922204208,0.875,0.0421167695473251,143,1600
0.7,0.3,0.7,110,1,0.4166666666666666,-0.0005559004476526753,0.875,0.03970550411522633,183,1600
0.7,0.3,0.7,110,2,0.42013888888888884,-0.0028649175169994123,0.875,0.02925668724279835,172,1600
0.7,0.3,0.7,110,3,0.5069444444444444,-0.002663802012029919,0.75,0.06780478395061727,167,1600
0.7,0.3,0.7,110,4,0.4270833333333333,-0.0025831507758266527,0.925,0.032214506172839504,149,1600
0.7,0.3,0.7,110,5,0.49999999999999994,-0.004510648930518073,0.875,0.04134516460905349,143,1600
0.7,0.3,0.7,111,1,0.4236111111111111,-0.0001846985108568333,0.85,0.04144161522633744,183,1600
0.7,0.3,0.7,111,2,0.4305555555555555,-0.00197184135671705,0.875,0.029642489711934155,172,1600
0.7,0.3,0.7,111,3,0.5138888888888888,-0.00280197506705008,0.75,0.07175925925925926,167,1600
0.7,0.3,0.7,111,4,0.4305555555555555,-0.0028830806777841644,0.9,0.03587962962962963,149,1600
0.7,0.3,0.7,111,5,0.5034722222222221,-0.003223705668715411,0.875,0.0426954732510288,143,1600
0.7,0.3,0.7,112,1,0.40624999999999994,0.00020460753468796612,0.875,0.03845164609053497,183,1600
0.7,0.3,0.7,112,2,0.43402777777777773,-0.002407806092815008,0.875,0.030799897119341568,172,1600
0.7,0.3,0.7,112,3,0.5069444444444444,-0.0016184689281362808,0.775,0.06809413580246913,167,1600
0.7,0.3,0.7,112,4,0.4270833333333333,-0.0031999931360041957,0.9,0.03337191358024691,149,1600
0.7,0.3,0.7,112,5,0.4930555555555554,-0.004274242407482234,0.875,0.03980195473251028,143,1600
0.7,0.3,0.7,113,1,0.4166666666666666,-0.001092269168002531,0.875,0.04038065843621398,183,1600
0.7,0.3,0.7,113,2,0.42708333333333326,-0.0017320622224360704,0.85,0.03350051440329218,172,1600
0.7,0.3,0.7,113,3,0.5104166666666666,-0.001668961085306364,0.75,0.06925154320987655,167,1600
0.7,0.3,0.7,113,4,0.4270833333333333,-0.004393114861813956,0.9,0.03366126543209876,149,1600
0.7,0.3,0.7,113,5,0.49999999999999994,-0.004525350036346936,0.875,0.041923868312757205,143,1600
0.7,0.3,0.7,114,1,0.4166666666666666,-0.0013587135379202664,0.875,0.03951260288065843,183,1600
0.7,0.3,0.7,114,2,0.4305555555555555,-0.003400435976800509,0.85,0.03359696502057613,172,1600
0.7,0.3,0.7,114,3,0.5034722222222222,-0.000985394042727421,0.75,0.06819058641975308,167,1600
0.7,0.3,0.7,114,4,0.4270833333333333,-0.0029954328720486955,0.9,0.03414351851851851,149,1600
0.7,0.3,0.7,114,5,0.49999999999999994,-0.004979993801753153,0.875,0.041730967078189296,143,1600
0.7,0.3,0.7,115,1,0.40624999999999994,-0.0013228236266877502,0.875,0.038355195473251016,183,1600
0.7,0.3,0.7,115,2,0.42708333333333326,-0.0022116105968598278,0.85,0.03350051440329218,172,1600
0.7,0.3,0.7,115,3,0.5104166666666666,-0.0007063963871769374,0.75,0.07021604938271604,167,1600
0.7,0.3,0.7,115,4,0.4444444444444444,-0.003489742476158426,0.9,0.0402199074074074,149,1600
0.7,0.3,0.7,115,5,0.4965277777777777,-0.004987047322283615,0.875,0.04047710905349794,143,1600
0.7,0.3,0.7,116,1,0.4166666666666666,-0.0019020765871391632,0.875,0.04009130658436213,183,1600
0.7,0.3,0.7,116,2,0.43402777777777773,-0.0016422353067900985,0.85,0.03417566872427983,172,1600
0.7,0.3,0.7,116,3,0.5208333333333333,-0.0019900479650095805,0.75,0.07262731481481481,167,1600
0.7,0.3,0.7,116,4,0.4305555555555555,-0.0034144999809359432,0.925,0.03269675925925925,149,1600
0.7,0.3,0.7,116,5,0.4965277777777777,-0.005587471613907837,0.875,0.04057355967078189,143,1600
0.7,0.3,0.7,117,1,0.40972222222222215,-0.00173643383954186,0.875,0.03874099794238682,183,1600
0.7,0.3,0.7,117,2,0.43749999999999994,-0.002982889382110443,0.85,0.03417566872427983,172,1600
0.7,0.3,0.7,117,3,0.5104166666666666,-0.0017776851791859371,0.75,0.07040895061728394,167,1600
0.7,0.3,0.7,117,4,0.43402777777777773,-0.001864016620456823,0.875,0.03877314814814814,149,1600
0.7,0.3,0.7,117,5,0.4965277777777777,-0.005637326261858106,0.875,0.04105581275720164,143,1600
0.7,0.3,0.7,118,1,0.40972222222222215,-0.0021689693297958002,0.875,0.03864454732510287,183,1600
0.7,0.3,0.7,118,2,0.43749999999999994,-0.002227179220644757,0.85,0.03436856995884774,172,1600
0.7,0.3,0.7,118,3,0.513888888888889,-0.0009051247798925033,0.75,0.07175925925925926,167,1600
0.7,0.3,0.7,118,4,0.4479166666666666,-0.002582446636588429,0.9,0.03858024691358023,149,1600
0.7,0.3,0.7,118,5,0.5034722222222221,-0.005634572302878951,0.875,0.0426954732510288,143,1600
0.7,0.3,0.7,119,1,0.40277777777777773,-0.0014485075933043845,0.925,0.03526877572016461,183,1600
0.7,0.3,0.7,119,2,0.44097222222222215,-0.002286858283332549,0.85,0.03350051440329218,172,1600
0.7,0.3,0.7,119,3,0.513888888888889,-0.0029559634596080285,0.775,0.07079475308641976,167,1600
0.7,0.3,0.7,119,4,0.4305555555555555,-0.003214882800311898,0.925,0.03346836419753086,149,1600
0.7,0.3,0.7,119,5,0.4965277777777777,-0.007566690287567326,0.875,0.04202031893004115,143,1600
0.7,0.3,0.7,120,1,0.40972222222222215,0.00010474111564690247,0.9,0.03768004115226337,183,1600
0.7,0.3,0.7,120,2,0.43749999999999994,-0.0025970957172103226,0.85,0.03301826131687243,172,1600
0.7,0.3,0.7,120,3,0.5104166666666666,-0.003079632048829808,0.775,0.07040895061728394,167,1600
0.7,0.3,0.7,120,4,0.4305555555555555,-0.0028650172972265863,0.925,0.033082561728395056,149,1600
0.7,0.3,0.7,120,5,0.4930555555555555,-0.007008889291100786,0.875,0.04144161522633744,143,1600
0.7,0.3,0.7,121,1,0.4131944444444444,-0.0005546836217399687,0.875,0.038548096707818925,183,1600
0.7,0.3,0.7,121,2,0.43402777777777773,-0.003260277041699737,0.85,0.03272890946502058,172,1600
0.7,0.3,0.7,121,3,0.517361111111111,-0.003006042384877219,0.775,0.07137345679012345,167,1600
0.7,0.3,0.7,121,4,0.4270833333333333,-0.0026514508590480546,0.925,0.032889660493827154,149,1600
0.7,0.3,0.7,121,5,0.4965277777777777,-0.006876963283357327,0.875,0.040862911522633744,143,1600
0.7,0.3,0.7,122,1,0.42013888888888884,-0.003346356034162454,0.9,0.03912680041152263,183,1600
0.7,0.3,0.7,122,2,0.44097222222222215,-0.0034679736240650527,0.85,0.033404063786008235,172,1600
0.7,0.3,0.7,122,3,0.5104166666666666,-0.0019238467170362128,0.775,0.0697337962962963,167,1600
0.7,0.3,0.7,122,4,0.4166666666666667,-0.0021934140145458514,0.925,0.029803240740740738,149,1600
0.7,0.3,0.7,122,5,0.49999999999999994,-0.005659579424900585,0.875,0.040959362139917695,143,1600
0.7,0.3,0.7,123,1,0.40972222222222215,-0.0032464997030911035,0.925,0.03661908436213991,183,1600
0.7,0.3,0.7,123,2,0.43749999999999994,-0.004820622258994263,0.85,0.03301826131687243,172,1600
0.7,0.3,0.7,123,3,0.5034722222222222,-0.0021668693041283407,0.775,0.06915509259259259,167,1600
0.7,0.3,0.7,123,4,0.4131944444444444,-0.002028014737661579,0.925,0.030092592592592584,149,1600
0.7,0.3,0.7,123,5,0.4930555555555555,-0.005904329248951398,0.9,0.03893389917695473,143,1600
0.7,0.3,0.7,124,1,0.40972222222222215,-0.002336033699393738,0.925,0.03652263374485596,183,1600
0.7,0.3,0.7,124,2,0.43402777777777773,-0.004246342009864747,0.875,0.03224665637860082,172,1600
0.7,0.3,0.7,124,3,0.5069444444444444,-0.001532429410945042,0.775,0.06934799382716049,167,1600
0.7,0.3,0.7,124,4,0.4236111111111111,-0.0036525949449423933,0.925,0.0326003086419753,149,1600
0.7,0.3,0.7,124,5,0.4965277777777777,-0.005699156629052595,0.875,0.039512602880658436,143,1600
0.7,0.3,0.7,125,1,0.3958333333333333,-0.0020925259310752152,0.925,0.03440072016460905,183,1600
0.7,0.3,0.7,125,2,0.43402777777777773,-0.0024691955640446395,0.85,0.03272890946502058,172,1600
0.7,0.3,0.7,125,3,0.5138888888888888,-0.002614137277341797,0.775,0.07040895061728394,167,1600
0.7,0.3,0.7,125,4,0.4270833333333333,-0.0030475733089406275,0.925,0.0327932098765432,149,1600
0.7,0.3,0.7,125,5,0.4965277777777777,-0.007130534359675949,0.875,0.038548096707818925,143,1600
0.7,0.3,0.7,126,1,0.40277777777777773,-0.0006524893245659769,0.9,0.036136831275720156,183,1600
0.7,0.3,0.7,126,2,0.43749999999999994,-0.0025469127524411304,0.85,0.03301826131687243,172,1600
0.7,0.3,0.7,126,3,0.5069444444444444,-0.002596871151981759,0.775,0.06886574074074074,167,1600
0.7,0.3,0.7,126,4,0.4270833333333333,-0.002665030278803897,0.925,0.03231095679012345,149,1600
0.7,0.3,0.7,126,5,0.4965277777777777,-0.006453356766796787,0.9,0.040284207818930044,143,1600
0.7,0.3,0.7,127,1,0.40624999999999994,-0.00125323547370499,0.9,0.036811985596707814,183,1600
0.7,0.3,0.7,127,2,0.4305555555555555,-0.0031575519841862843,0.875,0.032150205761316865,172,1600
0.7,0.3,0.7,127,3,0.5069444444444444,-0.002801221226036432,0.775,0.06925154320987655,167,1600
0.7,0.3,0.7,127,4,0.4305555555555555,-0.0022508705565269338,0.925,0.033082561728395056,149,1600
0.7,0.3,0.7,127,5,0.4930555555555555,-0.006602927712738165,0.9,0.03835519547325102,143,1600
0.7,0.3,0.7,128,1,0.4305555555555555,-0.002027591700607445,0.85,0.04491383744855967,183,1600
0.7,0.3,0.7,128,2,0.4305555555555555,-0.0037732775532640516,0.85,0.03186085390946502,172,1600
0.7,0.3,0.7,128,3,0.5069444444444444,-0.0014759193610370857,0.775,0.06867283950617284,167,1600
0.7,0.3,0.7,128,4,0.4305555555555555,-0.0023817020524438703,0.925,0.03260030864197531,149,1600
0.7,0.3,0.7,128,5,0.486111111111111,-0.006876093102400773,0.875,0.04057355967078189,143,1600
0.7,0.3,0.7,129,1,0.4166666666666666,-0.002201327121874783,0.9,0.03951260288065843,183,1600
0.7,0.3,0.7,129,2,0.4305555555555555,-0.004064021007507108,0.85,0.03186085390946502,172,1600
0.7,0.3,0.7,129,3,0.5,-0.0016106008856877452,0.8,0.06847993827160494,167,1600
0.7,0.3,0.7,129,4,0.4305555555555555,-0.002100351277113077,0.925,0.03327546296296296,149,1600
0.7,0.3,0.7,129,5,0.486111111111111,-0.007018807230997482,0.875,0.03941615226337448,143,1600
0.7,0.3,0.7,130,1,0.42013888888888884,-0.0021673045595525763,0.875,0.04134516460905349,183,1600
0.7,0.3,0.7,130,2,0.4305555555555555,-0.004111536599230021,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,130,3,0.5,-0.0014083898913668236,0.8,0.06693672839506172,167,1600
0.7,0.3,0.7,130,4,0.4305555555555555,-0.002281390734788147,0.925,0.03250385802469135,149,1600
0.7,0.3,0.7,130,5,0.48958333333333326,-0.0066406733115582026,0.875,0.04095936213991769,143,1600
0.7,0.3,0.7,131,1,0.40624999999999994,-0.002553343796171248,0.9,0.036811985596707814,183,1600
0.7,0.3,0.7,131,2,0.43749999999999994,-0.003823165463109035,0.85,0.03378986625514404,172,1600
0.7,0.3,0.7,131,3,0.49652777777777773,-0.0015397082026902353,0.8,0.06587577160493827,167,1600
0.7,0.3,0.7,131,4,0.4305555555555555,-0.0019379585888964358,0.925,0.033179012345679,149,1600
0.7,0.3,0.7,131,5,0.49999999999999994,-0.0056619628181942975,0.875,0.03922325102880658,143,1600
0.7,0.3,0.7,132,1,0.4305555555555555,-0.00243142148188781,0.85,0.04491383744855967,183,1600
0.7,0.3,0.7,132,2,0.43749999999999994,-0.0036657544437912293,0.85,0.033982767489711935,172,1600
0.7,0.3,0.7,132,3,0.5138888888888888,-0.0018765936348791002,0.775,0.07098765432098765,167,1600
0.7,0.3,0.7,132,4,0.4236111111111111,-0.0023266659279033773,0.925,0.03096064814814814,149,1600
0.7,0.3,0.7,132,5,0.49999999999999994,-0.006399160224027582,0.875,0.04240612139917695,143,1600
0.7,0.3,0.7,133,1,0.40277777777777773,-0.0026137210841989146,0.9,0.03604038065843621,183,1600
0.7,0.3,0.7,133,2,0.4305555555555555,-0.0035474096433608794,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,133,3,0.5034722222222222,-0.0011460171028011246,0.775,0.06905864197530863,167,1600
0.7,0.3,0.7,133,4,0.4236111111111111,-0.0019302168951981003,0.925,0.031539351851851846,149,1600
0.7,0.3,0.7,133,5,0.49999999999999994,-0.005295191264958703,0.875,0.04047710905349794,143,1600
0.7,0.3,0.7,134,1,0.4166666666666666,-0.0016542287945048883,0.875,0.04028420781893004,183,1600
0.7,0.3,0.7,134,2,0.4305555555555555,-0.0034885848016710953,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,134,3,0.5034722222222222,-0.0019422958479117368,0.775,0.06770833333333333,167,1600
0.7,0.3,0.7,134,4,0.4305555555555555,-0.0030943508301425025,0.925,0.03327546296296296,149,1600
0.7,0.3,0.7,134,5,0.49999999999999994,-0.006624427883143653,0.875,0.04134516460905349,143,1600
0.7,0.3,0.7,135,1,0.4166666666666666,-0.0021479753975290807,0.9,0.039994855967078184,183,1600
0.7,0.3,0.7,135,2,0.4305555555555555,-0.003633316888008267,0.85,0.03137860082304527,172,1600
0.7,0.3,0.7,135,3,0.5,-0.0018207022814749508,0.8,0.06770833333333333,167,1600
0.7,0.3,0.7,135,4,0.4270833333333333,-0.002313876644548145,0.925,0.0327932098765432,149,1600
0.7,0.3,0.7,135,5,0.4965277777777777,-0.00640163484007644,0.875,0.04067001028806584,143,1600
0.7,0.3,0.7,136,1,0.40972222222222215,-0.0020171342906542124,0.9,0.037680041152263366,183,1600
0.7,0.3,0.7,136,2,0.4305555555555555,-0.0035956769887707197,0.85,0.033404063786008235,172,1600
0.7,0.3,0.7,136,3,0.49652777777777773,-0.0018451500671653775,0.8,0.06606867283950617,167,1600
0.7,0.3,0.7,136,4,0.4305555555555555,-0.0024743665254936785,0.925,0.03327546296296296,149,1600
0.7,0.3,0.7,136,5,0.49999999999999994,-0.006354323679479421,0.875,0.041634516460905345,143,1600
0.7,0.3,0.7,137,1,0.40277777777777773,-0.0010615860507823527,0.9,0.037583590534979415,183,1600
0.7,0.3,0.7,137,2,0.4166666666666667,-0.004080552898230962,0.875,0.028967335390946498,172,1600
0.7,0.3,0.7,137,3,0.5069444444444444,-0.0020686009671044303,0.775,0.06915509259259259,167,1600
0.7,0.3,0.7,137,4,0.4166666666666667,-0.0033819637849956054,0.925,0.029899691358024685,149,1600
0.7,0.3,0.7,137,5,0.4965277777777777,-0.005911824170980253,0.875,0.04124871399176954,143,1600
0.7,0.3,0.7,138,1,0.40972222222222215,-0.0019703650381416083,0.9,0.03796939300411522,183,1600
0.7,0.3,0.7,138,2,0.42708333333333326,-0.003984510552836582,0.85,0.030414094650205763,172,1600
0.7,0.3,0.7,138,3,0.5034722222222222,-0.001690902449990972,0.775,0.06828703703703702,167,1600
0.7,0.3,0.7,138,4,0.42013888888888884,-0.0036157681380427674,0.925,0.030478395061728388,149,1600
0.7,0.3,0.7,138,5,0.4965277777777777,-0.004835764319068403,0.875,0.04105581275720164,143,1600
0.7,0.3,0.7,139,1,0.3993055555555555,-0.0018306918331654743,0.9,0.036811985596707814,183,1600
0.7,0.3,0.7,139,2,0.4236111111111111,-0.003373874511453323,0.85,0.03002829218106996,172,1600
0.7,0.3,0.7,139,3,0.5069444444444444,-0.0019538782673043896,0.775,0.07002314814814815,167,1600
0.7,0.3,0.7,139,4,0.42013888888888884,-0.003335112911372562,0.925,0.03124999999999999,149,1600
0.7,0.3,0.7,139,5,0.4965277777777777,-0.005835248773582862,0.875,0.04202031893004115,143,1600
0.7,0.3,0.7,140,1,0.40624999999999994,-0.0026081894017988814,0.9,0.03739068930041152,183,1600
0.7,0.3,0.7,140,2,0.42708333333333326,-0.0024892064041341657,0.85,0.03118569958847736,172,1600
0.7,0.3,0.7,140,3,0.5069444444444444,-0.0017899295308598084,0.775,0.06857638888888888,167,1600
0.7,0.3,0.7,140,4,0.4270833333333333,-0.0035769747215817914,0.925,0.031346450617283944,149,1600
0.7,0.3,0.7,140,5,0.4965277777777777,-0.005595609048687038,0.875,0.04057355967078189,143,1600
0.7,0.3,0.7,141,1,0.4131944444444444,-0.0014372011518571527,0.9,0.038548096707818925,183,1600
0.7,0.3,0.7,141,2,0.4305555555555555,-0.004113722375186626,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,141,3,0.49652777777777773,-0.000803449362210813,0.775,0.06790123456790123,167,1600
0.7,0.3,0.7,141,4,0.4270833333333333,-0.003443818040905171,0.925,0.0320216049382716,149,1600
0.7,0.3,0.7,141,5,0.4965277777777777,-0.005928361312035122,0.875,0.040091306584362135,143,1600
0.7,0.3,0.7,142,1,0.40972222222222215,-0.0024308931874111295,0.875,0.038451646090534974,183,1600
0.7,0.3,0.7,142,2,0.4305555555555555,-0.0024672352950437927,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,142,3,0.5104166666666666,-0.0014734328921622364,0.775,0.06983024691358024,167,1600
0.7,0.3,0.7,142,4,0.43402777777777773,-0.002358289165204042,0.9,0.036168981481481476,149,1600
0.7,0.3,0.7,142,5,0.49999999999999994,-0.006081487762057805,0.875,0.04134516460905349,143,1600
0.7,0.3,0.7,143,1,0.40972222222222215,-0.0005046798518742435,0.875,0.03825874485596707,183,1600
0.7,0.3,0.7,143,2,0.42013888888888884,-0.003652146431268193,0.875,0.029063786008230452,172,1600
0.7,0.3,0.7,143,3,0.5034722222222222,-0.0017599064460227965,0.775,0.06809413580246913,167,1600
0.7,0.3,0.7,143,4,0.4270833333333333,-0.0034947951164940607,0.925,0.0316358024691358,149,1600
0.7,0.3,0.7,143,5,0.4965277777777777,-0.005966543621980236,0.875,0.039319701646090534,143,1600
0.7,0.3,0.7,144,1,0.40624999999999994,-0.0016280999113223516,0.9,0.03777649176954732,183,1600
0.7,0.3,0.7,144,2,0.4305555555555555,-0.0033117121260147543,0.875,0.030510545267489714,172,1600
0.7,0.3,0.7,144,3,0.49652777777777773,-0.0013084403549873968,0.775,0.06790123456790123,167,1600
0.7,0.3,0.7,144,4,0.42013888888888884,-0.0036253094234416495,0.925,0.031057098765432094,149,1600
0.7,0.3,0.7,144,5,0.5034722222222221,-0.004720656222561956,0.875,0.04182741769547325,143,1600
0.7,0.3,0.7,145,1,0.3993055555555555,-0.001386772122059483,0.9,0.037004886831275716,183,1600
0.7,0.3,0.7,145,2,0.4236111111111111,-0.003105074360501021,0.85,0.03002829218106996,172,1600
0.7,0.3,0.7,145,3,0.5,-0.0015798230087239063,0.775,0.06828703703703703,167,1600
0.7,0.3,0.7,145,4,0.4270833333333333,-0.003355527705643908,0.925,0.033179012345679,149,1600
0.7,0.3,0.7,145,5,0.48958333333333326,-0.005633497379385517,0.875,0.03874099794238683,143,1600
0.7,0.3,0.7,146,1,0.3958333333333333,-0.0020814905865699984,0.9,0.0337255658436214,183,1600
0.7,0.3,0.7,146,2,0.43402777777777773,-0.0017139103071531281,0.85,0.03282536008230452,172,1600
0.7,0.3,0.7,146,3,0.5138888888888888,-0.0023265713016007794,0.8,0.06983024691358024,167,1600
0.7,0.3,0.7,146,4,0.4236111111111111,-0.0008197755271248752,0.925,0.0326003086419753,149,1600
0.7,0.3,0.7,146,5,0.48958333333333326,-0.006109766721856431,0.875,0.03874099794238683,143,1600
0.7,0.3,0.7,147,1,0.4166666666666666,-0.0032954901675111615,0.9,0.03787294238683127,183,1600
0.7,0.3,0.7,147,2,0.4375,-0.002976223900623154,0.85,0.03263245884773663,172,1600
0.7,0.3,0.7,147,3,0.5104166666666666,-0.0027024463962152367,0.75,0.07137345679012344,167,1600
0.7,0.3,0.7,147,4,0.42013888888888884,-0.001616979175087181,0.925,0.032118055555555546,149,1600
0.7,0.3,0.7,147,5,0.4930555555555554,-0.006069227512416547,0.875,0.03960905349794239,143,1600
0.7,0.3,0.7,148,1,0.40277777777777773,-0.002584511823079083,0.9,0.03594393004115226,183,1600
0.7,0.3,0.7,148,2,0.43402777777777773,-0.0021151135824038648,0.875,0.03137860082304527,172,1600
0.7,0.3,0.7,148,3,0.5104166666666666,-0.002745759960016585,0.775,0.07011959876543208,167,1600
0.7,0.3,0.7,148,4,0.42013888888888884,-0.0011227272748510586,0.925,0.03250385802469135,149,1600
0.7,0.3,0.7,148,5,0.49999999999999994,-0.005063654700716142,0.9,0.04076646090534979,143,1600
0.7,0.3,0.7,149,1,0.39583333333333326,-0.0006349884447990916,0.9,0.033822016460905345,183,1600
0.7,0.3,0.7,149,2,0.43402777777777773,-0.0019746078038588165,0.85,0.032150205761316865,172,1600
0.7,0.3,0.7,149,3,0.5104166666666666,-0.002214131581640686,0.8,0.06915509259259259,167,1600
0.7,0.3,0.7,149,4,0.4305555555555555,-0.001363087878053193,0.925,0.03346836419753086,149,1600
0.7,0.3,0.7,149,5,0.4930555555555555,-0.005828882546120439,0.9,0.039030349794238674,143,1600
0.7,0.3,0.7,150,1,0.4236111111111111,-0.002078683994768653,0.85,0.0425025720164609,183,1600
0.7,0.3,0.7,150,2,0.4305555555555555,-0.002868232449691277,0.85,0.03253600823045267,172,1600
0.7,0.3,0.7,150,3,0.49652777777777773,-0.002574888828312396,0.775,0.06712962962962962,167,1600
0.7,0.3,0.7,150,4,0.4270833333333333,-0.002229809264317737,0.925,0.033179012345679,149,1600
0.7,0.3,0.7,150,5,0.48958333333333326,-0.005821353868595907,0.9,0.03864454732510288,143,1600
0.7,0.3,0.7,151,1,0.3993055555555555,-0.0011728604536619968,0.9,0.03420781893004115,183,1600
0.7,0.3,0.7,151,2,0.43402777777777773,-0.0024885465650004335,0.85,0.032150205761316865,172,1600
0.7,0.3,0.7,151,3,0.5069444444444444,-0.0026716871631651882,0.775,0.06905864197530863,167,1600
0.7,0.3,0.7,151,4,0.4270833333333333,-0.0014511774489801609,0.925,0.0333719135802469,149,1600
0.7,0.3,0.7,151,5,0.49999999999999994,-0.004669851931175799,0.9,0.0415380658436214,143,1600
0.7,0.3,0.7,152,1,0.3993055555555555,-0.0016643267130712048,0.875,0.03536522633744856,183,1600
0.7,0.3,0.7,152,2,0.43402777777777773,-0.0029967737448168916,0.85,0.03205375514403292,172,1600
0.7,0.3,0.7,152,3,0.5034722222222222,-0.0015007356661226367,0.775,0.06847993827160494,167,1600
0.7,0.3,0.7,152,4,0.4305555555555555,-0.0015950388275814476,0.925,0.03327546296296296,149,1600
0.7,0.3,0.7,152,5,0.48958333333333326,-0.006066428094709408,0.875,0.03893389917695473,143,1600
0.7,0.3,0.7,153,1,0.40972222222222215,-0.0019720372790470717,0.875,0.037583590534979415,183,1600
0.7,0.3,0.7,153,2,0.42708333333333326,-0.0021105596484267152,0.85,0.03166795267489712,172,1600
0.7,0.3,0.7,153,3,0.5034722222222222,-0.0023096534812793836,0.775,0.06761188271604937,167,1600
0.7,0.3,0.7,153,4,0.4305555555555555,-0.0014484563630685443,0.9,0.03433641975308641,149,1600
0.7,0.3,0.7,153,5,0.48958333333333326,-0.005201615928453976,0.875,0.039319701646090534,143,1600
0.7,0.3,0.7,154,1,0.3993055555555555,-0.002051033121533692,0.875,0.03497942386831276,183,1600
0.7,0.3,0.7,154,2,0.4305555555555555,-0.0036224246022175067,0.85,0.03263245884773663,172,1600
0.7,0.3,0.7,154,3,0.5034722222222222,-0.0018936969880451215,0.775,0.06770833333333333,167,1600
0.7,0.3,0.7,154,4,0.4270833333333333,-0.0018719694662286202,0.925,0.033179012345679,149,1600
0.7,0.3,0.7,154,5,0.5034722222222222,-0.005118707548608654,0.875,0.04202031893004115,143,1600
0.7,0.3,0.7,155,1,0.3958333333333333,-0.0021275766697363,0.9,0.03517232510288066,183,1600
0.7,0.3,0.7,155,2,0.4305555555555555,-0.0017243198410142214,0.85,0.03060699588477366,172,1600
0.7,0.3,0.7,155,3,0.49652777777777773,-0.003302614413478295,0.8,0.06597222222222222,167,1600
0.7,0.3,0.7,155,4,0.4236111111111111,-0.003606554378420697,0.925,0.0324074074074074,149,1600
0.7,0.3,0.7,155,5,0.4965277777777777,-0.00505098184083181,0.875,0.040091306584362135,143,1600
0.7,0.3,0.7,156,1,0.40624999999999994,-0.0024719151738099754,0.9,0.03710133744855967,183,1600
0.7,0.3,0.7,156,2,0.4305555555555555,-0.003402832151914481,0.85,0.03301826131687243,172,1600
0.7,0.3,0.7,156,3,0.49999999999999994,-0.0019840793305047556,0.775,0.06809413580246913,167,1600
0.7,0.3,0.7,156,4,0.4201388888888889,-0.002565104171881103,0.9,0.03260030864197531,149,1600
0.7,0.3,0.7,156,5,0.49999999999999994,-0.0043832803818077085,0.875,0.04144161522633744,143,1600
0.7,0.3,0.7,157,1,0.4131944444444444,-0.0025536724977428095,0.875,0.03874099794238682,183,1600
0.7,0.3,0.7,157,2,0.44097222222222215,-0.00312389977829298,0.85,0.03369341563786008,172,1600
0.7,0.3,0.7,157,3,0.5069444444444444,-0.001451341935826349,0.775,0.06809413580246913,167,1600
0.7,0.3,0.7,157,4,0.4236111111111111,-0.002352561549996608,0.9,0.03346836419753086,149,1600
0.7,0.3,0.7,157,5,0.4930555555555555,-0.005415684277904802,0.875,0.041730967078189296,143,1600
0.7,0.3,0.7,158,1,0.4027777777777777,-0.00019808484794339165,0.9,0.03584747942386831,183,1600
0.7,0.3,0.7,158,2,0.4375,-0.0022333392407745123,0.85,0.031764403292181075,172,1600
0.7,0.3,0.7,158,3,0.5069444444444444,-0.0031249501156707994,0.775,0.06761188271604937,167,1600
0.7,0.3,0.7,158,4,0.4270833333333333,-0.002915690732843359,0.925,0.032214506172839504,149,1600
0.7,0.3,0.7,158,5,0.5034722222222222,-0.005179302029500832,0.875,0.04202031893004115,143,1600
0.7,0.3,0.7,159,1,0.41319444444444436,-0.0028008607408264653,0.875,0.03777649176954732,183,1600
0.7,0.3,0.7,159,2,0.4270833333333333,-0.002480082948459312,0.85,0.031571502057613166,172,1600
0.7,0.3,0.7,159,3,0.49652777777777773,-0.0018107033953856445,0.775,0.06712962962962962,167,1600
0.7,0.3,0.7,159,4,0.4131944444444444,-0.0028595144866994816,0.925,0.030478395061728388,149,1600
0.7,0.3,0.7,159,5,0.4965277777777777,-0.004316142083043814,0.875,0.04038065843621399,143,1600
0.7,0.3,0.7,160,1,0.40624999999999994,-0.0033530773667735047,0.9,0.037004886831275716,183,1600
0.7,0.3,0.7,160,2,0.44097222222222215,-0.003105025915428996,0.85,0.034079218106995886,172,1600
0.7,0.3,0.7,160,3,0.5034722222222222,-0.0014127875523263355,0.775,0.06847993827160494,167,1600
0.7,0.3,0.7,160,4,0.4270833333333333,-0.002568507262694766,0.9,0.03472222222222222,149,1600
