lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,cosine,1,0.47463768115942034,7.185746682807803e-05,0.9,0.036511937268080934,183,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,capacity_aware,1,0.3876811594202898,-0.0012198895253823139,0.975,0.01382762724917734,183,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,no_policy,2,0.49999999999999994,-0.0010542499031726037,0.9,0.038787369600224046,172,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,cosine,2,0.467391304347826,0.006999541069744737,0.925,0.030700833158300075,172,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,capacity_aware,2,0.4384057971014493,0.005105909611229436,1.0,0.016523139396485326,172,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,no_policy,3,0.5471014492753623,-0.004593365110922605,0.875,0.06826296996429322,167,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,cosine,3,0.5579710144927535,0.0007301022557658143,0.875,0.06521739130434782,167,1600
7,0.6656210497072065,cosine_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,100,0,capacity_aware,3,0.4492753623188405,-0.001674306472268654,1.0,0.019848771266540634,167,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,no_policy,1,0.5075757575757576,-0.005882292979804333,0.95,0.03359351086623815,183,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,cosine,1,0.5378787878787878,0.0062841329566435886,0.925,0.03761095806550351,183,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,capacity_aware,1,0.4507575757575757,0.002770479151804466,1.0,0.011095806550352005,183,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,no_policy,2,0.5530303030303031,-0.003483049614224001,0.975,0.03504744413835322,172,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,cosine,2,0.5378787878787878,0.008134688186328277,0.925,0.03872053872053872,172,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,capacity_aware,2,0.4583333333333333,0.0062151509330578844,1.0,0.011861034588307314,172,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,no_policy,3,0.587121212121212,-0.002862983375234762,0.95,0.056014692378328734,167,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,cosine,3,0.5227272727272726,0.008760966888075927,0.95,0.03248393021120293,167,1600
8,0.6518255142166365,cosine_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,100,0,capacity_aware,3,0.4659090909090909,0.006099127425986808,1.0,0.014348025711662075,167,1600
9,1.387352328761782,cosine_only,0.3335785671808156,0.035536791079756117,0.6308846417394283,100,0,no_policy,1,0.0,-0.004012531540065538,0.0,0.011459852790771758,183,1600
