capacity_multiplier,w_gossip,w_rel,program_variant,k_swaps,n_changed_talks,replicate,mean_overload_excess,mean_user_utility,overflow_rate_slothall,hall_utilization_variance,n_skipped,n_users
0.7,0.3,0.7,341,5,10,4,0.4131944444444445,-0.0006274083138123387,0.95,0.024016203703703706,149,1600
0.7,0.3,0.7,341,5,10,5,0.486111111111111,-0.006772805830187281,0.85,0.039512602880658436,143,1600
0.7,0.3,0.7,342,3,6,1,0.4131944444444444,-0.002557614400939201,0.875,0.03739068930041151,183,1600
0.7,0.3,0.7,342,3,6,2,0.4479166666666667,-0.0028211250241292874,0.825,0.038033693415637865,172,1600
0.7,0.3,0.7,342,3,6,3,0.517361111111111,-0.0019517018568876664,0.775,0.0705054012345679,167,1600
0.7,0.3,0.7,342,3,6,4,0.4375,-0.002778590195521247,0.95,0.035204475308641965,149,1600
0.7,0.3,0.7,342,3,6,5,0.49999999999999994,-0.006084195285438909,0.9,0.041923868312757205,143,1600
0.7,0.3,0.7,343,6,12,1,0.4305555555555556,-0.0025830695755576015,0.85,0.040187757201646086,183,1600
0.7,0.3,0.7,343,6,12,2,0.43402777777777773,-0.0007210344248596811,0.825,0.033500514403292186,172,1600
0.7,0.3,0.7,343,6,12,3,0.5104166666666666,-0.0002615881070960313,0.825,0.0716628086419753,167,1600
0.7,0.3,0.7,343,6,12,4,0.4270833333333333,-0.0008463141816901043,0.925,0.02903163580246913,149,1600
0.7,0.3,0.7,343,6,12,5,0.5243055555555555,-0.004604785855262889,0.9,0.04877186213991771,143,1600
0.7,0.3,0.7,344,4,8,1,0.43402777777777773,-0.0029591353714931755,0.85,0.04057355967078189,183,1600
0.7,0.3,0.7,344,4,8,2,0.45138888888888884,-0.006692877775785746,0.825,0.03774434156378601,172,1600
0.7,0.3,0.7,344,4,8,3,0.5347222222222221,-0.002268635807195096,0.8,0.08159722222222222,167,1600
0.7,0.3,0.7,344,4,8,4,0.4305555555555555,-0.0018884100323339225,0.95,0.02642746913580246,149,1600
0.7,0.3,0.7,344,4,8,5,0.4861111111111111,-0.005344533872921602,0.925,0.03555812757201646,143,1600
0.7,0.3,0.7,345,5,9,1,0.4198717948717948,-0.0013269230489095208,0.8,0.03627967711301044,183,1600
0.7,0.3,0.7,345,5,9,2,0.4551282051282052,-0.003019535735656973,0.825,0.032566164820629115,172,1600
0.7,0.3,0.7,345,5,9,3,0.5096153846153846,3.974817227572203e-05,0.775,0.06336197174738842,167,1600
0.7,0.3,0.7,345,5,9,4,0.42948717948717946,-0.0033326912273332707,0.85,0.027879603586448816,149,1600
0.7,0.3,0.7,345,5,9,5,0.516025641025641,-0.004935886926905369,0.85,0.0474935830813807,143,1600
0.7,0.3,0.7,346,3,6,1,0.3993055555555555,-0.002882548345514806,0.875,0.034882973251028807,183,1600
0.7,0.3,0.7,346,3,6,2,0.43749999999999994,-0.005412805180385476,0.85,0.03350051440329218,172,1600
0.7,0.3,0.7,346,3,6,3,0.5104166666666666,-0.000870984382709139,0.775,0.07031249999999999,167,1600
0.7,0.3,0.7,346,3,6,4,0.4131944444444444,-0.0010188785562786507,0.925,0.02623456790123456,149,1600
0.7,0.3,0.7,346,3,6,5,0.48958333333333326,-0.005291441385124927,0.9,0.03642618312757201,143,1600
0.7,0.3,0.7,347,8,15,1,0.4647435897435897,-0.002048682441818528,0.775,0.04556716294067484,183,1600
0.7,0.3,0.7,347,8,15,2,0.4519230769230769,-0.0011284624104155227,0.8,0.032808908463670364,172,1600
0.7,0.3,0.7,347,8,15,3,0.516025641025641,-0.0009413224201125558,0.725,0.06292578783650213,167,1600
0.7,0.3,0.7,347,8,15,4,0.4262820512820512,0.0012441500531713246,0.85,0.023244813773087573,149,1600
0.7,0.3,0.7,347,8,15,5,0.5064102564102563,0.000331713212581235,0.85,0.04003043115394305,143,1600
0.7,0.3,0.7,348,6,12,1,0.4305555555555556,0.0005784769285673974,0.85,0.04365997942386832,183,1600
0.7,0.3,0.7,348,6,12,2,0.4305555555555556,-0.0028594640201481526,0.8,0.039287551440329214,172,1600
0.7,0.3,0.7,348,6,12,3,0.5312499999999999,-0.001997226057283115,0.8,0.0750385802469136,167,1600
0.7,0.3,0.7,348,6,12,4,0.43402777777777773,-0.003559169428990572,0.925,0.032407407407407406,149,1600
0.7,0.3,0.7,348,6,12,5,0.5104166666666666,-0.0007858554003905738,0.85,0.0489647633744856,143,1600
0.7,0.3,0.7,349,7,13,1,0.45512820512820507,-0.0012870146556088003,0.85,0.03888981251332442,183,1600
0.7,0.3,0.7,349,7,13,2,0.46153846153846156,-0.0011684936218807707,0.8,0.03984464031339031,172,1600
0.7,0.3,0.7,349,7,13,3,0.5064102564102564,-0.003313591005426133,0.8,0.06224054026881408,167,1600
0.7,0.3,0.7,349,7,13,4,0.43910256410256415,0.0008885224765981547,0.9,0.028689422350136624,149,1600
0.7,0.3,0.7,349,7,13,5,0.49999999999999994,-0.005262384148081765,0.825,0.03912764126305793,143,1600
0.7,0.3,0.7,350,4,8,1,0.3993055555555555,-0.002803540885215625,0.875,0.032857510288065835,183,1600
0.7,0.3,0.7,350,4,8,2,0.43749999999999994,-0.0037944262597011404,0.85,0.033114711934156375,172,1600
0.7,0.3,0.7,350,4,8,3,0.48611111111111116,9.18663708580425e-05,0.775,0.06413966049382716,167,1600
0.7,0.3,0.7,350,4,8,4,0.4375,-0.0011786766617296962,0.95,0.032889660493827154,149,1600
0.7,0.3,0.7,350,4,8,5,0.513888888888889,-0.006817412303280435,0.85,0.044335133744855974,143,1600
0.7,0.3,0.7,351,8,15,1,0.4358974358974359,-0.0025545494913239964,0.875,0.03862787867996201,183,1600
0.7,0.3,0.7,351,8,15,2,0.451923076923077,-0.0008058859834272881,0.775,0.03381631017791733,172,1600
0.7,0.3,0.7,351,8,15,3,0.4935897435897436,-0.00275413756382477,0.775,0.06449212466325563,167,1600
0.7,0.3,0.7,351,8,15,4,0.45833333333333337,-0.0033083794400590705,0.875,0.031765037211465785,149,1600
0.7,0.3,0.7,351,8,15,5,0.5192307692307693,-0.0038863076346024174,0.825,0.04143300785413881,143,1600
0.7,0.3,0.7,352,3,6,1,0.42708333333333326,-0.004892915600867127,0.9,0.037872942386831275,183,1600
0.7,0.3,0.7,352,3,6,2,0.4444444444444444,-0.003450991938079824,0.825,0.04054140946502058,172,1600
0.7,0.3,0.7,352,3,6,3,0.5243055555555556,-0.0021758409537142144,0.8,0.07272376543209876,167,1600
0.7,0.3,0.7,352,3,6,4,0.4305555555555555,-0.0016790055361343547,0.925,0.03491512345679012,149,1600
0.7,0.3,0.7,352,3,6,5,0.49999999999999994,-0.005666652263826109,0.9,0.04404578189300412,143,1600
0.7,0.3,0.7,353,8,15,1,0.42948717948717946,0.00015922624697850551,0.85,0.034255022699963174,183,1600
0.7,0.3,0.7,353,8,15,2,0.42948717948717946,-0.0013808827948378166,0.825,0.027458963820570965,172,1600
0.7,0.3,0.7,353,8,15,3,0.49358974358974367,-0.0023064899520250036,0.825,0.057009131465976706,167,1600
0.7,0.3,0.7,353,8,15,4,0.4551282051282052,-0.003791486674163025,0.875,0.03309713076826172,149,1600
0.7,0.3,0.7,353,8,15,5,0.5224358974358974,-0.003402650625575916,0.85,0.04842213452332499,143,1600
0.7,0.3,0.7,354,4,8,1,0.4236111111111111,-0.0018460859765764325,0.9,0.03768004115226337,183,1600
0.7,0.3,0.7,354,4,8,2,0.4375,-0.0027743725673644803,0.85,0.035043724279835396,172,1600
0.7,0.3,0.7,354,4,8,3,0.5069444444444444,-0.004962680969838402,0.8,0.06732253086419752,167,1600
0.7,0.3,0.7,354,4,8,4,0.42013888888888884,-0.002104464820367866,0.925,0.030574845679012346,149,1600
0.7,0.3,0.7,354,4,8,5,0.4930555555555555,-0.005289489272181527,0.875,0.04365997942386831,143,1600
0.7,0.3,0.7,355,4,7,1,0.4358974358974358,-0.002952687697543297,0.85,0.03767305087989613,183,1600
0.7,0.3,0.7,355,4,7,2,0.4519230769230769,-0.003706499113177415,0.775,0.03325583670077718,172,1600
0.7,0.3,0.7,355,4,7,3,0.516025641025641,-0.0027765163816366113,0.725,0.0667451626305793,167,1600
0.7,0.3,0.7,355,4,7,4,0.45192307692307687,-0.002065519478128408,0.875,0.03318809717619241,149,1600
0.7,0.3,0.7,355,4,7,5,0.49999999999999994,-0.006659075757852406,0.875,0.03920800870205632,143,1600
0.7,0.3,0.7,356,7,14,1,0.3958333333333334,-0.0003471454040845856,0.925,0.033146862139917695,183,1600
0.7,0.3,0.7,356,7,14,2,0.4305555555555556,-0.00036125011480180546,0.85,0.036490483539094655,172,1600
0.7,0.3,0.7,356,7,14,3,0.5173611111111112,-0.000931863430669182,0.8,0.08458719135802469,167,1600
0.7,0.3,0.7,356,7,14,4,0.4375,-0.003307399148980039,0.925,0.03578317901234568,149,1600
0.7,0.3,0.7,356,7,14,5,0.5069444444444444,-0.004081138884139364,0.85,0.045010288065843625,143,1600
0.7,0.3,0.7,357,4,8,1,0.4340277777777777,-0.002643382671813015,0.85,0.04510673868312756,183,1600
0.7,0.3,0.7,357,4,8,2,0.43402777777777773,-0.004371957103721798,0.875,0.03089634773662551,172,1600
0.7,0.3,0.7,357,4,8,3,0.4826388888888889,-0.0036168055033340353,0.8,0.06548996913580248,167,1600
0.7,0.3,0.7,357,4,8,4,0.4166666666666667,-0.001596240386061254,0.95,0.028067129629629626,149,1600
0.7,0.3,0.7,357,4,8,5,0.4965277777777777,-0.005845089103313512,0.875,0.04115226337448559,143,1600
0.7,0.3,0.7,358,3,6,1,0.4305555555555555,-0.0013814216070022667,0.875,0.0411522633744856,183,1600
0.7,0.3,0.7,358,3,6,2,0.4444444444444444,-0.0027624210097565082,0.8,0.0367798353909465,172,1600
0.7,0.3,0.7,358,3,6,3,0.5104166666666666,-0.002174679771705996,0.775,0.07021604938271604,167,1600
0.7,0.3,0.7,358,3,6,4,0.44097222222222215,-0.0025024326601123903,0.9,0.036844135802469126,149,1600
0.7,0.3,0.7,358,3,6,5,0.4861111111111111,-0.005476150681643048,0.875,0.037776491769547324,143,1600
0.7,0.3,0.7,359,7,14,1,0.4166666666666667,-0.00271573320045718,0.85,0.039223251028806576,183,1600
0.7,0.3,0.7,359,7,14,2,0.4375,-0.005685534561780514,0.85,0.03485082304526748,172,1600
0.7,0.3,0.7,359,7,14,3,0.5208333333333334,-5.574868824623991e-05,0.8,0.07089120370370369,167,1600
0.7,0.3,0.7,359,7,14,4,0.4305555555555556,0.0002388970128231449,0.875,0.03231095679012346,149,1600
0.7,0.3,0.7,359,7,14,5,0.49999999999999994,-0.005248968923770008,0.85,0.04597479423868312,143,1600
0.7,0.3,0.7,360,8,15,1,0.41346153846153844,-3.986333547800314e-05,0.875,0.033865510591701065,183,1600
0.7,0.3,0.7,360,8,15,2,0.45512820512820507,-0.001757907267092378,0.775,0.035120819160997734,172,1600
0.7,0.3,0.7,360,8,15,3,0.5128205128205129,-0.0030672460501955357,0.75,0.06003619699304223,167,1600
0.7,0.3,0.7,360,8,15,4,0.4487179487179486,-0.001175883750547655,0.875,0.030504683532957343,149,1600
0.7,0.3,0.7,360,8,15,5,0.5032051282051282,-0.007722978067176882,0.875,0.044943943567455465,143,1600
0.7,0.3,0.7,361,3,6,1,0.4027777777777777,-0.0033116803926532155,0.9,0.03420781893004115,183,1600
0.7,0.3,0.7,361,3,6,2,0.4618055555555556,-0.003686105791275622,0.85,0.045074588477366256,172,1600
0.7,0.3,0.7,361,3,6,3,0.5034722222222222,-0.0013130975074454908,0.775,0.07253086419753087,167,1600
0.7,0.3,0.7,361,3,6,4,0.4305555555555556,-0.0029389196202828315,0.9,0.03260030864197531,149,1600
0.7,0.3,0.7,361,3,6,5,0.5104166666666666,-0.00879568928394292,0.875,0.04288837448559671,143,1600
0.7,0.3,0.7,362,5,10,1,0.43402777777777773,-0.003239535508400877,0.875,0.04327417695473251,183,1600
0.7,0.3,0.7,362,5,10,2,0.4305555555555555,-0.002204968620862928,0.85,0.03427211934156379,172,1600
0.7,0.3,0.7,362,5,10,3,0.5138888888888888,-0.004637405314133503,0.75,0.0687692901234568,167,1600
0.7,0.3,0.7,362,5,10,4,0.4236111111111111,-0.0015325814016978257,0.925,0.0320216049382716,149,1600
0.7,0.3,0.7,362,5,10,5,0.49999999999999994,-0.004727754034902319,0.9,0.040862911522633744,143,1600
0.7,0.3,0.7,363,3,6,1,0.4236111111111111,-0.0008176223299233243,0.875,0.03893389917695473,183,1600
0.7,0.3,0.7,363,3,6,2,0.43749999999999994,-0.0004970081211649813,0.85,0.03417566872427983,172,1600
0.7,0.3,0.7,363,3,6,3,0.5208333333333334,-0.0016457929251919268,0.775,0.07175925925925926,167,1600
0.7,0.3,0.7,363,3,6,4,0.43402777777777773,-0.002103454784737551,0.925,0.03366126543209876,149,1600
0.7,0.3,0.7,363,3,6,5,0.48263888888888884,-0.006264499855824397,0.9,0.03565457818930041,143,1600
0.7,0.3,0.7,364,6,10,1,0.4647435897435897,-0.0017277444717183244,0.825,0.029099245111149866,183,1600
0.7,0.3,0.7,364,6,10,2,0.5064102564102564,-0.0009414281899807975,0.8,0.04786891982576507,172,1600
0.7,0.3,0.7,364,6,10,3,0.5512820512820512,-0.0016117363838566235,0.7,0.0635579164001783,167,1600
0.7,0.3,0.7,364,6,10,4,0.4903846153846153,-0.0034593957944161957,0.85,0.030962789139872472,149,1600
0.7,0.3,0.7,364,6,10,5,0.5288461538461539,-0.005224485538565205,0.825,0.0343911346589918,143,1600
0.7,0.3,0.7,365,8,14,1,0.4326923076923077,-0.0016334188109613024,0.825,0.025048319185223947,183,1600
0.7,0.3,0.7,365,8,14,2,0.4807692307692308,-0.0025007606954022777,0.825,0.039980921855921864,172,1600
0.7,0.3,0.7,365,8,14,3,0.5512820512820513,-0.002573613534696051,0.725,0.06967285222493556,167,1600
0.7,0.3,0.7,365,8,14,4,0.49358974358974367,-0.0038076742867269786,0.85,0.02972586221098126,149,1600
0.7,0.3,0.7,365,8,14,5,0.5384615384615384,-0.006392937471027835,0.85,0.035438352157102164,143,1600
0.7,0.3,0.7,366,3,6,1,0.42361111111111116,0.0005292862077476457,0.875,0.0411522633744856,183,1600
0.7,0.3,0.7,366,3,6,2,0.42708333333333326,-0.0035350106965051963,0.85,0.03224665637860082,172,1600
0.7,0.3,0.7,366,3,6,3,0.5034722222222222,-0.000338771133319824,0.8,0.06558641975308642,167,1600
0.7,0.3,0.7,366,3,6,4,0.4375,-0.0028026826721179532,0.925,0.0326003086419753,149,1600
0.7,0.3,0.7,366,3,6,5,0.4930555555555555,-0.005329401064445846,0.875,0.03989840534979424,143,1600
0.7,0.3,0.7,367,6,12,1,0.40277777777777785,-0.00247519427241059,0.875,0.03719778806584362,183,1600
0.7,0.3,0.7,367,6,12,2,0.4305555555555555,-0.004466508765908657,0.85,0.03369341563786009,172,1600
0.7,0.3,0.7,367,6,12,3,0.4791666666666667,-0.00257254190488311,0.825,0.06587577160493825,167,1600
0.7,0.3,0.7,367,6,12,4,0.4513888888888889,-0.003407502652480616,0.925,0.03838734567901234,149,1600
0.7,0.3,0.7,367,6,12,5,0.5138888888888888,-0.004023123236765969,0.85,0.04693930041152263,143,1600
0.7,0.3,0.7,368,7,12,1,0.4236111111111111,-0.002811084084169124,0.9,0.03555812757201646,183,1600
0.7,0.3,0.7,368,7,12,2,0.4236111111111111,-0.0012507945471588755,0.85,0.030992798353909463,172,1600
0.7,0.3,0.7,368,7,12,3,0.5069444444444444,-0.0012294405297870981,0.8,0.06597222222222222,167,1600
0.7,0.3,0.7,368,7,12,4,0.4270833333333333,-0.002249870847808779,0.925,0.02999614197530864,149,1600
0.7,0.3,0.7,368,7,12,5,0.5104166666666666,-0.003210392884066096,0.875,0.04365997942386831,143,1600
0.7,0.3,0.7,369,7,14,1,0.43402777777777773,-0.003174746729346225,0.875,0.035461676954732506,183,1600
0.7,0.3,0.7,369,7,14,2,0.4375,-0.007094155802042224,0.825,0.04150591563786008,172,1600
0.7,0.3,0.7,369,7,14,3,0.5069444444444444,-0.002873423800047021,0.8,0.06828703703703705,167,1600
0.7,0.3,0.7,369,7,14,4,0.40277777777777773,-0.000233136023816769,0.95,0.025173611111111105,149,1600
0.7,0.3,0.7,369,7,14,5,0.4895833333333333,-0.00613848990527913,0.925,0.04067001028806584,143,1600
0.7,0.3,0.7,370,8,15,1,0.4262820512820513,-0.0014302867967489873,0.875,0.03319180681531872,183,1600
0.7,0.3,0.7,370,8,15,2,0.4455128205128205,-0.0027539777500351194,0.8,0.03396857193732193,172,1600
0.7,0.3,0.7,370,8,15,3,0.5032051282051282,-0.0009994158246263397,0.85,0.06556609698722794,167,1600
0.7,0.3,0.7,370,8,15,4,0.42948717948717946,-0.002538198535476113,0.875,0.02687267428338857,149,1600
0.7,0.3,0.7,370,8,15,5,0.5128205128205128,-0.0038236377549765166,0.85,0.0422166289949028,143,1600
0.7,0.3,0.7,371,4,6,1,0.4166666666666667,-0.0028447974399023225,0.875,0.03555812757201645,183,1600
0.7,0.3,0.7,371,4,6,2,0.4201388888888889,-0.0045231209312623834,0.85,0.03369341563786008,172,1600
0.7,0.3,0.7,371,4,6,3,0.48263888888888884,0.0006564667856582674,0.8,0.0617283950617284,167,1600
0.7,0.3,0.7,371,4,6,4,0.43402777777777785,-0.003912987989824614,0.95,0.035204475308641965,149,1600
0.7,0.3,0.7,371,4,6,5,0.4965277777777777,-0.0050604333224328005,0.9,0.03893389917695473,143,1600
0.7,0.3,0.7,372,3,6,1,0.40624999999999994,-0.0032707330937410007,0.9,0.036329732510288065,183,1600
0.7,0.3,0.7,372,3,6,2,0.4479166666666666,-0.0026599671011354074,0.825,0.03890174897119341,172,1600
0.7,0.3,0.7,372,3,6,3,0.5277777777777778,-0.002411338938836707,0.775,0.07667824074074076,167,1600
0.7,0.3,0.7,372,3,6,4,0.4305555555555555,-0.0033885078062303366,0.925,0.03366126543209876,149,1600
0.7,0.3,0.7,372,3,6,5,0.48958333333333326,-0.006092197367979679,0.875,0.041055812757201646,143,1600
0.7,0.3,0.7,373,7,14,1,0.3958333333333333,-0.002616889450873714,0.875,0.032664609053497946,183,1600
0.7,0.3,0.7,373,7,14,2,0.4618055555555555,-0.0033280959630792497,0.825,0.04430298353909465,172,1600
0.7,0.3,0.7,373,7,14,3,0.5069444444444443,-0.00366317436004465,0.825,0.07310956790123457,167,1600
0.7,0.3,0.7,373,7,14,4,0.4166666666666667,-0.0025645902743417536,0.925,0.025270061728395053,149,1600
0.7,0.3,0.7,373,7,14,5,0.49652777777777773,-0.0060486930382467104,0.9,0.04211676954732511,143,1600
0.7,0.3,0.7,374,8,13,1,0.423076923076923,-0.002033122655848274,0.875,0.03300858395352443,183,1600
0.7,0.3,0.7,374,8,13,2,0.4487179487179487,-0.00046953275392297656,0.825,0.030486029347636487,172,1600
0.7,0.3,0.7,374,8,13,3,0.5032051282051282,-0.002984445703405072,0.8,0.05861729182413706,167,1600
0.7,0.3,0.7,374,8,13,4,0.439102564102564,-0.001605772046605125,0.85,0.032018216296490105,149,1600
0.7,0.3,0.7,374,8,13,5,0.5096153846153846,-0.004370086033595726,0.825,0.04597377269996318,143,1600
0.7,0.3,0.7,375,4,8,1,0.40972222222222215,-0.0018212219106499106,0.875,0.034786522633744855,183,1600
0.7,0.3,0.7,375,4,8,2,0.4444444444444444,-0.0019753648663754573,0.85,0.03803369341563786,172,1600
0.7,0.3,0.7,375,4,8,3,0.5034722222222222,-0.0024099446253239877,0.8,0.061824845679012336,167,1600
0.7,0.3,0.7,375,4,8,4,0.4201388888888889,-0.001531404077904881,0.925,0.030381944444444434,149,1600
0.7,0.3,0.7,375,4,8,5,0.49652777777777773,-0.0058052978144405645,0.925,0.03816229423868313,143,1600
0.7,0.3,0.7,376,5,10,1,0.4305555555555555,-0.00253962154747569,0.875,0.034786522633744855,183,1600
0.7,0.3,0.7,376,5,10,2,0.44097222222222227,-0.004329167333999066,0.825,0.036104681069958844,172,1600
0.7,0.3,0.7,376,5,10,3,0.49652777777777785,-0.003244991376705002,0.8,0.0634645061728395,167,1600
0.7,0.3,0.7,376,5,10,4,0.4131944444444445,-0.0022539031239284667,0.925,0.033854166666666664,149,1600
0.7,0.3,0.7,376,5,10,5,0.4861111111111111,-0.0026706207897223065,0.875,0.041923868312757205,143,1600
0.7,0.3,0.7,377,7,14,1,0.40972222222222215,-0.0019142219790956006,0.875,0.036811985596707814,183,1600
0.7,0.3,0.7,377,7,14,2,0.4375,0.00037666772259399296,0.85,0.03359696502057613,172,1600
0.7,0.3,0.7,377,7,14,3,0.48263888888888884,-0.0033298494252812817,0.8,0.06221064814814815,167,1600
0.7,0.3,0.7,377,7,14,4,0.4479166666666667,0.00024209248767874668,0.875,0.036940586419753084,149,1600
0.7,0.3,0.7,377,7,14,5,0.5,-0.006801347250366234,0.95,0.03903034979423869,143,1600
0.7,0.3,0.7,378,4,8,1,0.4166666666666667,-0.00485605242633028,0.9,0.03806584362139917,183,1600
0.7,0.3,0.7,378,4,8,2,0.4479166666666667,-0.00478021899718442,0.85,0.03523662551440329,172,1600
0.7,0.3,0.7,378,4,8,3,0.517361111111111,-0.001103283133925288,0.775,0.07783564814814815,167,1600
0.7,0.3,0.7,378,4,8,4,0.40625,-0.003708073243396939,0.95,0.021990740740740738,149,1600
0.7,0.3,0.7,378,4,8,5,0.4965277777777777,-0.006570855031968676,0.875,0.04038065843621399,143,1600
0.7,0.3,0.7,379,8,13,1,0.4230769230769231,3.8327896472765136e-05,0.875,0.03162408000949668,183,1600
0.7,0.3,0.7,379,8,13,2,0.4262820512820512,-0.002579266493121395,0.825,0.028872442317382792,172,1600
0.7,0.3,0.7,379,8,13,3,0.5096153846153846,-0.002885149878638913,0.75,0.0628271296054034,167,1600
0.7,0.3,0.7,379,8,13,4,0.4583333333333333,-0.004174823951543658,0.875,0.0333923968447778,149,1600
0.7,0.3,0.7,379,8,13,5,0.5,-0.0016622929010918597,0.8,0.0425260431808051,143,1600
0.7,0.3,0.7,380,7,13,1,0.4326923076923076,-0.002914126292162109,0.825,0.03146166443785491,183,1600
0.7,0.3,0.7,380,7,13,2,0.4391025641025641,-0.0015897489635972306,0.825,0.033701477920227915,172,1600
0.7,0.3,0.7,380,7,13,3,0.4743589743589744,-0.00155637183226645,0.825,0.05482298207744636,167,1600
0.7,0.3,0.7,380,7,13,4,0.43269230769230776,-0.0011829686097917147,0.9,0.02837760674070198,149,1600
0.7,0.3,0.7,380,7,13,5,0.49358974358974356,-0.004427320612667245,0.85,0.035002895032656946,143,1600
0.7,0.3,0.7,381,6,12,1,0.4444444444444444,-0.001885329702272429,0.875,0.04317772633744856,183,1600
0.7,0.3,0.7,381,6,12,2,0.4444444444444444,-0.0004562004263425479,0.825,0.038226594650205774,172,1600
0.7,0.3,0.7,381,6,12,3,0.5138888888888888,-0.004384456655388931,0.75,0.07253086419753087,167,1600
0.7,0.3,0.7,381,6,12,4,0.4305555555555556,-0.002414619385090191,0.9,0.03510802469135803,149,1600
0.7,0.3,0.7,381,6,12,5,0.49652777777777773,-0.0020686322384426605,0.875,0.040284207818930044,143,1600
0.7,0.3,0.7,382,8,15,1,0.41346153846153844,0.0008130941692797933,0.85,0.031049894494834966,183,1600
0.7,0.3,0.7,382,8,15,2,0.4551282051282052,-0.0011549174680840224,0.8,0.03903819807837665,172,1600
0.7,0.3,0.7,382,8,15,3,0.5256410256410257,-0.001294076506892452,0.775,0.06745741334283001,167,1600
0.7,0.3,0.7,382,8,15,4,0.4487179487179487,-0.0014196127046307084,0.875,0.031939723360854315,149,1600
0.7,0.3,0.7,382,8,15,5,0.4967948717948717,-0.00481780586495006,0.825,0.04084135221039983,143,1600
0.7,0.3,0.7,383,4,8,1,0.3923611111111111,-0.0008778551629802678,0.925,0.03256815843621399,183,1600
0.7,0.3,0.7,383,4,8,2,0.45138888888888884,-0.00027446517487987875,0.825,0.037262088477366256,172,1600
0.7,0.3,0.7,383,4,8,3,0.5243055555555555,-0.0019873983889556255,0.85,0.07581018518518519,167,1600
0.7,0.3,0.7,383,4,8,4,0.40972222222222215,-0.002724482999110478,0.925,0.02864583333333333,149,1600
0.7,0.3,0.7,383,4,8,5,0.4791666666666666,-0.0037442727811139776,0.925,0.03632973251028806,143,1600
