lhs_row_id,capacity_multiplier,popularity_source,w_rel,w_rec,w_gossip,audience_size,program_variant,policy,replicate,audience_seed,phi_seed,cfg_seed,is_maximin_point,fallback_to_p0,swap_slot_a,swap_slot_b,swap_t1,swap_t2,metric_mean_overload_excess,metric_mean_user_utility,metric_overflow_rate_slothall,metric_hall_utilization_variance,metric_n_skipped,metric_n_users
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,llm_ranker,2,6000018,6000035,2,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.007374329605954699,0.0,0.00848381201482152,172,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,no_policy,3,6000018,6000035,3,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.0065208413724030835,0.0,0.011267038881343996,167,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,cosine,3,6000018,6000035,3,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0070921985815602835,-0.004006902137916768,0.025,0.017001156883456565,167,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,capacity_aware,3,6000018,6000035,3,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.004183994173217798,0.0,0.012071827372868568,167,1600
6,1.3840326049865799,fame_only,0.8041860356780649,0.08741585871512286,0.10839810560681226,100,5,llm_ranker,3,6000018,6000035,3,True,False,slot_12,slot_13,c96a7c5e-4375-4515-9e51-ec213a32d6de,a4f6f840-cd4e-45c0-8ea8-e75162474667,0.0,-0.005940787220170023,0.0,0.013404758311956139,167,1600
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,no_policy,1,7000021,7000038,1,True,False,,,,,0.0,-0.010822062574637433,0.0,0.01345049524029753,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,cosine,1,7000021,7000038,1,True,False,,,,,0.0,-0.003524892339676929,0.0,0.014375457663699078,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,capacity_aware,1,7000021,7000038,1,True,False,,,,,0.0,-0.004440330139671763,0.0,0.00813196130573862,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,llm_ranker,1,7000021,7000038,1,True,False,,,,,0.0,-0.0075657001395787425,0.0,0.016456623116352563,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,no_policy,2,7000021,7000038,2,True,False,,,,,0.0,-0.00802127567694697,0.0,0.007785100396963039,101,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,cosine,2,7000021,7000038,2,True,False,,,,,0.0,-0.002637718079131446,0.0,0.007727290245500443,101,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,capacity_aware,2,7000021,7000038,2,True,False,,,,,0.0,-0.0029170909354434118,0.0,0.005241453732608778,101,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,llm_ranker,2,7000021,7000038,2,True,False,,,,,0.0,-0.006040740901880781,0.0,0.008016341002813428,101,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,no_policy,3,7000021,7000038,3,True,False,,,,,0.0,-0.01148554119487623,0.0,0.015685821096851273,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,cosine,3,7000021,7000038,3,True,False,,,,,0.0,-0.0041615766872079496,0.0,0.01794041700389255,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,capacity_aware,3,7000021,7000038,3,True,False,,,,,0.0,-0.004933381091420112,0.0,0.010367287162292365,107,960
7,0.9140526242680163,fame_only,0.5258386404530614,0.29683368567129187,0.17732767387564674,60,0,llm_ranker,3,7000021,7000038,3,True,False,,,,,0.0,-0.007007398301720968,0.0,0.019790341850695642,107,960
8,0.8795637855415913,fame_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,30,3,no_policy,1,8000024,8000041,1,False,False,slot_03,slot_05,249d054b-0e7f-441c-b2e1-03ca439c1c3b,505da2d1-55e7-4d4f-a01e-0767f14122a7,0.0,-0.014513118264342968,0.0,0.008109567901234568,62,480
8,0.8795637855415913,fame_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,30,3,cosine,1,8000024,8000041,1,False,False,slot_03,slot_05,249d054b-0e7f-441c-b2e1-03ca439c1c3b,505da2d1-55e7-4d4f-a01e-0767f14122a7,0.0,0.0008443026337772608,0.0,0.0114429012345679,62,480
8,0.8795637855415913,fame_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,30,3,capacity_aware,1,8000024,8000041,1,False,False,slot_03,slot_05,249d054b-0e7f-441c-b2e1-03ca439c1c3b,505da2d1-55e7-4d4f-a01e-0767f14122a7,0.0,-0.0014266621205024422,0.0,0.007307098765432098,62,480
8,0.8795637855415913,fame_only,0.40334872093927066,0.5850432165538763,0.011608062506853103,30,3,no_policy,2,8000024,8000041,2,False,False,slot_03,slot_05,249d054b-0e7f-441c-b2e1-03ca439c1c3b,505da2d1-55e7-4d4f-a01e-0767f14122a7,0.0,-0.014058864245695683,0.0,0.010540123456790123,57,480
